sample_id,complexity_label,method,strength,replicate,top1,rank,rr
00043287,low,robust,1,0,0,3,0.333333
00043287,low,baseline,1,1,0,5,0.2
00043287,low,robust,1,1,0,3,0.333333
00043287,low,baseline,2,0,0,3,0.333333
00043287,low,robust,2,0,0,5,0.2
00043287,low,baseline,2,1,0,5,0.2
00043287,low,robust,2,1,0,3,0.333333
00043287,low,baseline,3,0,0,17,0.058824
00043287,low,robust,3,0,0,5,0.2
00043287,low,baseline,3,1,0,3,0.333333
00043287,low,robust,3,1,0,4,0.25
00043287,low,baseline,4,0,0,3,0.333333
00043287,low,robust,4,0,0,3,0.333333
00043287,low,baseline,4,1,0,52,0.019231
00043287,low,robust,4,1,0,102,0.009804
00261477,low,baseline,0,0,1,1,1.0
00261477,low,robust,0,0,1,1,1.0
00261477,low,baseline,0,1,1,1,1.0
00261477,low,robust,0,1,1,1,1.0
00261477,low,baseline,1,0,1,1,1.0
00261477,low,robust,1,0,0,3,0.333333
00261477,low,baseline,1,1,1,1,1.0
00261477,low,robust,1,1,0,3,0.333333
00261477,low,baseline,2,0,1,1,1.0
00261477,low,robust,2,0,0,3,0.333333
00261477,low,baseline,2,1,1,1,1.0
00261477,low,robust,2,1,0,4,0.25
00261477,low,baseline,3,0,1,1,1.0
00261477,low,robust,3,0,0,3,0.333333
00261477,low,baseline,3,1,0,2,0.5
00261477,low,robust,3,1,0,5,0.2
00261477,low,baseline,4,0,1,1,1.0
00261477,low,robust,4,0,0,3,0.333333
00261477,low,baseline,4,1,1,1,1.0
00261477,low,robust,4,1,0,4,0.25
00051554,low,baseline,0,0,1,1,1.0
00051554,low,robust,0,0,1,1,1.0
00051554,low,baseline,0,1,1,1,1.0
00051554,low,robust,0,1,1,1,1.0
00051554,low,baseline,1,0,1,1,1.0
00051554,low,robust,1,0,1,1,1.0
00051554,low,baseline,1,1,1,1,1.0
00051554,low,robust,1,1,1,1,1.0
00051554,low,baseline,2,0,1,1,1.0
00051554,low,robust,2,0,1,1,1.0
00051554,low,baseline,2,1,0,3,0.333333
00051554,low,robust,2,1,0,2,0.5
00051554,low,baseline,3,0,0,3,0.333333
00051554,low,robust,3,0,0,3,0.333333
00051554,low,baseline,3,1,1,1,1.0
00051554,low,robust,3,1,1,1,1.0
00051554,low,baseline,4,0,0,2,0.5
00051554,low,robust,4,0,0,2,0.5
00051554,low,baseline,4,1,0,3,0.333333
00051554,low,robust,4,1,0,3,0.333333
00193684,low,baseline,0,0,1,1,1.0
00193684,low,robust,0,0,1,1,1.0
00193684,low,baseline,0,1,1,1,1.0
00193684,low,robust,0,1,1,1,1.0
00193684,low,baseline,1,0,1,1,1.0
00193684,low,robust,1,0,1,1,1.0
00193684,low,baseline,1,1,1,1,1.0
00193684,low,robust,1,1,1,1,1.0
00193684,low,baseline,2,0,1,1,1.0
00193684,low,robust,2,0,1,1,1.0
00193684,low,baseline,2,1,1,1,1.0
00193684,low,robust,2,1,1,1,1.0
00193684,low,baseline,3,0,1,1,1.0
00193684,low,robust,3,0,1,1,1.0
00193684,low,baseline,3,1,0,2,0.5
00193684,low,robust,3,1,0,7,0.142857
00193684,low,baseline,4,0,0,4,0.25
00193684,low,robust,4,0,0,45,0.022222
00193684,low,baseline,4,1,0,7,0.142857
00193684,low,robust,4,1,0,2,0.5
00052541,low,baseline,0,0,1,1,1.0
00052541,low,robust,0,0,1,1,1.0
00052541,low,baseline,0,1,1,1,1.0
00052541,low,robust,0,1,1,1,1.0
00052541,low,baseline,1,0,1,1,1.0
00052541,low,robust,1,0,1,1,1.0
00052541,low,baseline,1,1,1,1,1.0
00052541,low,robust,1,1,1,1,1.0
00052541,low,baseline,2,0,1,1,1.0
00052541,low,robust,2,0,1,1,1.0
00052541,low,baseline,2,1,1,1,1.0
00052541,low,robust,2,1,1,1,1.0
00052541,low,baseline,3,0,1,1,1.0
00052541,low,robust,3,0,1,1,1.0
00052541,low,baseline,3,1,1,1,1.0
00052541,low,robust,3,1,1,1,1.0
00052541,low,baseline,4,0,1,1,1.0
00052541,low,robust,4,0,1,1,1.0
00052541,low,baseline,4,1,1,1,1.0
00052541,low,robust,4,1,1,1,1.0
00106814,low,baseline,0,0,1,1,1.0
00106814,low,robust,0,0,1,1,1.0
00106814,low,baseline,0,1,1,1,1.0
00106814,low,robust,0,1,1,1,1.0
00106814,low,baseline,1,0,1,1,1.0
00106814,low,robust,1,0,1,1,1.0
00106814,low,baseline,1,1,1,1,1.0
00106814,low,robust,1,1,1,1,1.0
00106814,low,baseline,2,0,1,1,1.0
00106814,low,robust,2,0,1,1,1.0
00106814,low,baseline,2,1,1,1,1.0
00106814,low,robust,2,1,1,1,1.0
00106814,low,baseline,3,0,0,3,0.333333
00106814,low,robust,3,0,0,41,0.02439
00106814,low,baseline,3,1,0,2,0.5
00106814,low,robust,3,1,0,20,0.05
00106814,low,baseline,4,0,0,67,0.014925
00106814,low,robust,4,0,0,13,0.076923
00106814,low,baseline,4,1,1,1,1.0
00106814,low,robust,4,1,1,1,1.0
00101931,low,baseline,0,0,1,1,1.0
00101931,low,robust,0,0,1,1,1.0
00101931,low,baseline,0,1,1,1,1.0
00101931,low,robust,0,1,1,1,1.0
00101931,low,baseline,1,0,1,1,1.0
00101931,low,robust,1,0,1,1,1.0
00101931,low,baseline,1,1,1,1,1.0
00101931,low,robust,1,1,1,1,1.0
00101931,low,baseline,2,0,0,3,0.333333
00101931,low,robust,2,0,1,1,1.0
00101931,low,baseline,2,1,0,2,0.5
00101931,low,robust,2,1,1,1,1.0
00101931,low,baseline,3,0,1,1,1.0
00101931,low,robust,3,0,1,1,1.0
00101931,low,baseline,3,1,1,1,1.0
00101931,low,robust,3,1,1,1,1.0
00101931,low,baseline,4,0,0,70,0.014286
00101931,low,robust,4,0,0,8,0.125
00101931,low,baseline,4,1,0,2,0.5
00101931,low,robust,4,1,1,1,1.0
00147327,low,baseline,0,0,1,1,1.0
00147327,low,robust,0,0,1,1,1.0
00147327,low,baseline,0,1,1,1,1.0
00147327,low,robust,0,1,1,1,1.0
00147327,low,baseline,1,0,1,1,1.0
00147327,low,robust,1,0,1,1,1.0
00147327,low,baseline,1,1,1,1,1.0
00147327,low,robust,1,1,1,1,1.0
00147327,low,baseline,2,0,1,1,1.0
00147327,low,robust,2,0,1,1,1.0
00147327,low,baseline,2,1,1,1,1.0
00147327,low,robust,2,1,1,1,1.0
00147327,low,baseline,3,0,0,2,0.5
00147327,low,robust,3,0,1,1,1.0
00147327,low,baseline,3,1,1,1,1.0
00147327,low,robust,3,1,1,1,1.0
00147327,low,baseline,4,0,0,3,0.333333
00147327,low,robust,4,0,1,1,1.0
00147327,low,baseline,4,1,0,3,0.333333
00147327,low,robust,4,1,0,4,0.25
00149262,low,baseline,0,0,1,1,1.0
00149262,low,robust,0,0,1,1,1.0
00149262,low,baseline,0,1,1,1,1.0
00149262,low,robust,0,1,1,1,1.0
00149262,low,baseline,1,0,1,1,1.0
00149262,low,robust,1,0,1,1,1.0
00149262,low,baseline,1,1,1,1,1.0
00149262,low,robust,1,1,1,1,1.0
00149262,low,baseline,2,0,1,1,1.0
00149262,low,robust,2,0,1,1,1.0
00149262,low,baseline,2,1,1,1,1.0
00149262,low,robust,2,1,0,2,0.5
00149262,low,baseline,3,0,1,1,1.0
00149262,low,robust,3,0,1,1,1.0
00149262,low,baseline,3,1,1,1,1.0
00149262,low,robust,3,1,1,1,1.0
00149262,low,baseline,4,0,0,2,0.5
00149262,low,robust,4,0,1,1,1.0
00149262,low,baseline,4,1,0,6,0.166667
00149262,low,robust,4,1,0,11,0.090909
00181880,low,baseline,0,0,1,1,1.0
00181880,low,robust,0,0,1,1,1.0
00181880,low,baseline,0,1,1,1,1.0
00181880,low,robust,0,1,1,1,1.0
00181880,low,baseline,1,0,1,1,1.0
00181880,low,robust,1,0,1,1,1.0
00181880,low,baseline,1,1,1,1,1.0
00181880,low,robust,1,1,1,1,1.0
00181880,low,baseline,2,0,1,1,1.0
00181880,low,robust,2,0,1,1,1.0
00181880,low,baseline,2,1,1,1,1.0
00181880,low,robust,2,1,1,1,1.0
00181880,low,baseline,3,0,1,1,1.0
00181880,low,robust,3,0,1,1,1.0
00181880,low,baseline,3,1,1,1,1.0
00181880,low,robust,3,1,1,1,1.0
00181880,low,baseline,4,0,1,1,1.0
00181880,low,robust,4,0,1,1,1.0
00181880,low,baseline,4,1,1,1,1.0
00181880,low,robust,4,1,1,1,1.0
00088881,low,baseline,0,0,1,1,1.0
00088881,low,robust,0,0,1,1,1.0
00088881,low,baseline,0,1,1,1,1.0
00088881,low,robust,0,1,1,1,1.0
00088881,low,baseline,1,0,1,1,1.0
00088881,low,robust,1,0,1,1,1.0
00088881,low,baseline,1,1,1,1,1.0
00088881,low,robust,1,1,1,1,1.0
00088881,low,baseline,2,0,1,1,1.0
00088881,low,robust,2,0,1,1,1.0
00088881,low,baseline,2,1,1,1,1.0
00088881,low,robust,2,1,1,1,1.0
00088881,low,baseline,3,0,1,1,1.0
00088881,low,robust,3,0,0,2,0.5
00088881,low,baseline,3,1,1,1,1.0
00088881,low,robust,3,1,1,1,1.0
00088881,low,baseline,4,0,1,1,1.0
00088881,low,robust,4,0,1,1,1.0
00088881,low,baseline,4,1,1,1,1.0
00088881,low,robust,4,1,1,1,1.0
00271208,low,baseline,0,0,1,1,1.0
00271208,low,robust,0,0,1,1,1.0
00271208,low,baseline,0,1,1,1,1.0
00271208,low,robust,0,1,1,1,1.0
00271208,low,baseline,1,0,1,1,1.0
00271208,low,robust,1,0,1,1,1.0
00271208,low,baseline,1,1,1,1,1.0
00271208,low,robust,1,1,1,1,1.0
00271208,low,baseline,2,0,1,1,1.0
00271208,low,robust,2,0,1,1,1.0
00271208,low,baseline,2,1,1,1,1.0
00271208,low,robust,2,1,1,1,1.0
00271208,low,baseline,3,0,0,3,0.333333
00271208,low,robust,3,0,1,1,1.0
00271208,low,baseline,3,1,1,1,1.0
00271208,low,robust,3,1,1,1,1.0
00271208,low,baseline,4,0,1,1,1.0
00271208,low,robust,4,0,0,3,0.333333
00271208,low,baseline,4,1,0,12,0.083333
00271208,low,robust,4,1,0,2,0.5
00219620,low,baseline,0,0,1,1,1.0
00219620,low,robust,0,0,1,1,1.0
00219620,low,baseline,0,1,1,1,1.0
00219620,low,robust,0,1,1,1,1.0
00219620,low,baseline,1,0,1,1,1.0
00219620,low,robust,1,0,1,1,1.0
00219620,low,baseline,1,1,1,1,1.0
00219620,low,robust,1,1,1,1,1.0
00219620,low,baseline,2,0,1,1,1.0
00219620,low,robust,2,0,1,1,1.0
00219620,low,baseline,2,1,1,1,1.0
00219620,low,robust,2,1,1,1,1.0
00219620,low,baseline,3,0,1,1,1.0
00219620,low,robust,3,0,1,1,1.0
00219620,low,baseline,3,1,1,1,1.0
00219620,low,robust,3,1,1,1,1.0
00219620,low,baseline,4,0,0,6,0.166667
00219620,low,robust,4,0,1,1,1.0
00219620,low,baseline,4,1,1,1,1.0
00219620,low,robust,4,1,1,1,1.0
00049825,low,baseline,0,0,0,2,0.5
00049825,low,robust,0,0,1,1,1.0
00049825,low,baseline,0,1,0,2,0.5
00049825,low,robust,0,1,1,1,1.0
00049825,low,baseline,1,0,1,1,1.0
00049825,low,robust,1,0,0,2,0.5
00049825,low,baseline,1,1,0,2,0.5
00049825,low,robust,1,1,0,2,0.5
00049825,low,baseline,2,0,1,1,1.0
00049825,low,robust,2,0,0,10,0.1
00049825,low,baseline,2,1,0,2,0.5
00049825,low,robust,2,1,0,2,0.5
00049825,low,baseline,3,0,0,11,0.090909
00049825,low,robust,3,0,0,25,0.04
00049825,low,baseline,3,1,0,7,0.142857
00049825,low,robust,3,1,0,3,0.333333
00049825,low,baseline,4,0,0,7,0.142857
00049825,low,robust,4,0,0,8,0.125
00049825,low,baseline,4,1,0,32,0.03125
00049825,low,robust,4,1,0,64,0.015625
00307463,low,baseline,0,0,1,1,1.0
00307463,low,robust,0,0,1,1,1.0
00307463,low,baseline,0,1,1,1,1.0
00307463,low,robust,0,1,1,1,1.0
00307463,low,baseline,1,0,1,1,1.0
00307463,low,robust,1,0,1,1,1.0
00307463,low,baseline,1,1,1,1,1.0
00307463,low,robust,1,1,1,1,1.0
00307463,low,baseline,2,0,1,1,1.0
00307463,low,robust,2,0,1,1,1.0
00307463,low,baseline,2,1,1,1,1.0
00307463,low,robust,2,1,1,1,1.0
00307463,low,baseline,3,0,1,1,1.0
00307463,low,robust,3,0,1,1,1.0
00307463,low,baseline,3,1,1,1,1.0
00307463,low,robust,3,1,1,1,1.0
00307463,low,baseline,4,0,0,2,0.5
00307463,low,robust,4,0,0,4,0.25
00307463,low,baseline,4,1,0,102,0.009804
00307463,low,robust,4,1,0,4,0.25
00137045,low,baseline,0,0,1,1,1.0
00137045,low,robust,0,0,1,1,1.0
00137045,low,baseline,0,1,1,1,1.0
00137045,low,robust,0,1,1,1,1.0
00137045,low,baseline,1,0,1,1,1.0
00137045,low,robust,1,0,1,1,1.0
00137045,low,baseline,1,1,1,1,1.0
00137045,low,robust,1,1,1,1,1.0
00137045,low,baseline,2,0,1,1,1.0
00137045,low,robust,2,0,1,1,1.0
00137045,low,baseline,2,1,1,1,1.0
00137045,low,robust,2,1,1,1,1.0
00137045,low,baseline,3,0,1,1,1.0
00137045,low,robust,3,0,1,1,1.0
00137045,low,baseline,3,1,1,1,1.0
00137045,low,robust,3,1,1,1,1.0
00137045,low,baseline,4,0,0,70,0.014286
00137045,low,robust,4,0,1,1,1.0
00137045,low,baseline,4,1,1,1,1.0
00137045,low,robust,4,1,1,1,1.0
00215131,low,baseline,0,0,1,1,1.0
00215131,low,robust,0,0,1,1,1.0
00215131,low,baseline,0,1,1,1,1.0
00215131,low,robust,0,1,1,1,1.0
00215131,low,baseline,1,0,1,1,1.0
00215131,low,robust,1,0,1,1,1.0
00215131,low,baseline,1,1,1,1,1.0
00215131,low,robust,1,1,1,1,1.0
00215131,low,baseline,2,0,1,1,1.0
00215131,low,robust,2,0,1,1,1.0
00215131,low,baseline,2,1,0,2,0.5
00215131,low,robust,2,1,1,1,1.0
00215131,low,baseline,3,0,0,2,0.5
00215131,low,robust,3,0,1,1,1.0
00215131,low,baseline,3,1,0,191,0.005236
00215131,low,robust,3,1,1,1,1.0
00215131,low,baseline,4,0,0,2,0.5
00215131,low,robust,4,0,1,1,1.0
00215131,low,baseline,4,1,1,1,1.0
00215131,low,robust,4,1,1,1,1.0
00261553,low,baseline,0,0,1,1,1.0
00261553,low,robust,0,0,1,1,1.0
00261553,low,baseline,0,1,1,1,1.0
00261553,low,robust,0,1,1,1,1.0
00261553,low,baseline,1,0,1,1,1.0
00261553,low,robust,1,0,1,1,1.0
00261553,low,baseline,1,1,1,1,1.0
00261553,low,robust,1,1,1,1,1.0
00261553,low,baseline,2,0,1,1,1.0
00261553,low,robust,2,0,1,1,1.0
00261553,low,baseline,2,1,1,1,1.0
00261553,low,robust,2,1,1,1,1.0
00261553,low,baseline,3,0,1,1,1.0
00261553,low,robust,3,0,0,5,0.2
00261553,low,baseline,3,1,1,1,1.0
00261553,low,robust,3,1,1,1,1.0
00261553,low,baseline,4,0,1,1,1.0
00261553,low,robust,4,0,0,2,0.5
00261553,low,baseline,4,1,1,1,1.0
00261553,low,robust,4,1,0,3,0.333333
00202336,low,baseline,0,0,1,1,1.0
00202336,low,robust,0,0,1,1,1.0
00202336,low,baseline,0,1,1,1,1.0
00202336,low,robust,0,1,1,1,1.0
00202336,low,baseline,1,0,1,1,1.0
00202336,low,robust,1,0,1,1,1.0
00202336,low,baseline,1,1,1,1,1.0
00202336,low,robust,1,1,1,1,1.0
00202336,low,baseline,2,0,1,1,1.0
00202336,low,robust,2,0,1,1,1.0
00202336,low,baseline,2,1,1,1,1.0
00202336,low,robust,2,1,1,1,1.0
00202336,low,baseline,3,0,1,1,1.0
00202336,low,robust,3,0,1,1,1.0
00202336,low,baseline,3,1,0,4,0.25
00202336,low,robust,3,1,0,4,0.25
00202336,low,baseline,4,0,0,9,0.111111
00202336,low,robust,4,0,0,5,0.2
00202336,low,baseline,4,1,1,1,1.0
00202336,low,robust,4,1,1,1,1.0
00274774,low,baseline,0,0,1,1,1.0
00274774,low,robust,0,0,1,1,1.0
00274774,low,baseline,0,1,1,1,1.0
00274774,low,robust,0,1,1,1,1.0
00274774,low,baseline,1,0,1,1,1.0
00274774,low,robust,1,0,0,3,0.333333
00274774,low,baseline,1,1,1,1,1.0
00274774,low,robust,1,1,0,2,0.5
00274774,low,baseline,2,0,1,1,1.0
00274774,low,robust,2,0,0,3,0.333333
00274774,low,baseline,2,1,1,1,1.0
00274774,low,robust,2,1,0,3,0.333333
00274774,low,baseline,3,0,1,1,1.0
00274774,low,robust,3,0,1,1,1.0
00274774,low,baseline,3,1,1,1,1.0
00274774,low,robust,3,1,0,3,0.333333
00274774,low,baseline,4,0,1,1,1.0
00274774,low,robust,4,0,0,9,0.111111
00274774,low,baseline,4,1,1,1,1.0
00274774,low,robust,4,1,0,3,0.333333
00062458,low,baseline,0,0,1,1,1.0
00062458,low,robust,0,0,1,1,1.0
00062458,low,baseline,0,1,1,1,1.0
00062458,low,robust,0,1,1,1,1.0
00062458,low,baseline,1,0,1,1,1.0
00062458,low,robust,1,0,0,3,0.333333
00062458,low,baseline,1,1,1,1,1.0
00062458,low,robust,1,1,0,3,0.333333
00062458,low,baseline,2,0,0,2,0.5
00062458,low,robust,2,0,0,6,0.166667
00062458,low,baseline,2,1,1,1,1.0
00062458,low,robust,2,1,1,1,1.0
00062458,low,baseline,3,0,1,1,1.0
00062458,low,robust,3,0,0,2,0.5
00062458,low,baseline,3,1,0,102,0.009804
00062458,low,robust,3,1,0,11,0.090909
00062458,low,baseline,4,0,0,51,0.019608
00062458,low,robust,4,0,0,3,0.333333
00062458,low,baseline,4,1,1,1,1.0
00062458,low,robust,4,1,0,2,0.5
00047518,low,baseline,0,0,1,1,1.0
00047518,low,robust,0,0,1,1,1.0
00047518,low,baseline,0,1,1,1,1.0
00047518,low,robust,0,1,1,1,1.0
00047518,low,baseline,1,0,1,1,1.0
00047518,low,robust,1,0,0,2,0.5
00047518,low,baseline,1,1,1,1,1.0
00047518,low,robust,1,1,0,2,0.5
00047518,low,baseline,2,0,0,2,0.5
00047518,low,robust,2,0,0,6,0.166667
00047518,low,baseline,2,1,1,1,1.0
00047518,low,robust,2,1,0,2,0.5
00047518,low,baseline,3,0,1,1,1.0
00047518,low,robust,3,0,0,2,0.5
00047518,low,baseline,3,1,0,2,0.5
00047518,low,robust,3,1,0,2,0.5
00047518,low,baseline,4,0,1,1,1.0
00047518,low,robust,4,0,0,2,0.5
00047518,low,baseline,4,1,0,16,0.0625
00047518,low,robust,4,1,0,5,0.2
00104598,low,baseline,0,0,1,1,1.0
00104598,low,robust,0,0,1,1,1.0
00104598,low,baseline,0,1,1,1,1.0
00104598,low,robust,0,1,1,1,1.0
00104598,low,baseline,1,0,1,1,1.0
00104598,low,robust,1,0,1,1,1.0
00104598,low,baseline,1,1,0,2,0.5
00104598,low,robust,1,1,1,1,1.0
00104598,low,baseline,2,0,1,1,1.0
00104598,low,robust,2,0,0,2,0.5
00104598,low,baseline,2,1,1,1,1.0
00104598,low,robust,2,1,1,1,1.0
00104598,low,baseline,3,0,0,3,0.333333
00104598,low,robust,3,0,0,2,0.5
00104598,low,baseline,3,1,1,1,1.0
00104598,low,robust,3,1,1,1,1.0
00104598,low,baseline,4,0,0,3,0.333333
00104598,low,robust,4,0,0,2,0.5
00104598,low,baseline,4,1,0,3,0.333333
00104598,low,robust,4,1,0,2,0.5
00049568,low,baseline,0,0,1,1,1.0
00049568,low,robust,0,0,0,2,0.5
00049568,low,baseline,0,1,1,1,1.0
00049568,low,robust,0,1,0,2,0.5
00049568,low,baseline,1,0,0,2,0.5
00049568,low,robust,1,0,0,2,0.5
00049568,low,baseline,1,1,1,1,1.0
00049568,low,robust,1,1,0,2,0.5
00049568,low,baseline,2,0,0,2,0.5
00049568,low,robust,2,0,0,2,0.5
00049568,low,baseline,2,1,0,3,0.333333
00049568,low,robust,2,1,0,3,0.333333
00049568,low,baseline,3,0,0,2,0.5
00049568,low,robust,3,0,0,4,0.25
00049568,low,baseline,3,1,0,2,0.5
00049568,low,robust,3,1,0,2,0.5
00049568,low,baseline,4,0,0,23,0.043478
00049568,low,robust,4,0,0,54,0.018519
00049568,low,baseline,4,1,0,4,0.25
00049568,low,robust,4,1,0,3,0.333333
00152397,low,baseline,0,0,1,1,1.0
00152397,low,robust,0,0,1,1,1.0
00152397,low,baseline,0,1,1,1,1.0
00152397,low,robust,0,1,1,1,1.0
00152397,low,baseline,1,0,1,1,1.0
00152397,low,robust,1,0,1,1,1.0
00152397,low,baseline,1,1,1,1,1.0
00152397,low,robust,1,1,1,1,1.0
00152397,low,baseline,2,0,1,1,1.0
00152397,low,robust,2,0,1,1,1.0
00152397,low,baseline,2,1,0,2,0.5
00152397,low,robust,2,1,0,7,0.142857
00152397,low,baseline,3,0,1,1,1.0
00152397,low,robust,3,0,0,3,0.333333
00152397,low,baseline,3,1,1,1,1.0
00152397,low,robust,3,1,1,1,1.0
00152397,low,baseline,4,0,0,15,0.066667
00152397,low,robust,4,0,0,59,0.016949
00152397,low,baseline,4,1,0,3,0.333333
00152397,low,robust,4,1,0,4,0.25
00040139,low,baseline,0,0,1,1,1.0
00040139,low,robust,0,0,1,1,1.0
00040139,low,baseline,0,1,1,1,1.0
00040139,low,robust,0,1,1,1,1.0
00040139,low,baseline,1,0,1,1,1.0
00040139,low,robust,1,0,1,1,1.0
00040139,low,baseline,1,1,1,1,1.0
00040139,low,robust,1,1,1,1,1.0
00040139,low,baseline,2,0,0,3,0.333333
00040139,low,robust,2,0,0,2,0.5
00040139,low,baseline,2,1,0,4,0.25
00040139,low,robust,2,1,0,2,0.5
00040139,low,baseline,3,0,0,5,0.2
00040139,low,robust,3,0,0,6,0.166667
00040139,low,baseline,3,1,1,1,1.0
00040139,low,robust,3,1,1,1,1.0
00040139,low,baseline,4,0,0,5,0.2
00040139,low,robust,4,0,0,2,0.5
00040139,low,baseline,4,1,0,4,0.25
00040139,low,robust,4,1,0,4,0.25
00051124,low,baseline,0,0,1,1,1.0
00051124,low,robust,0,0,1,1,1.0
00051124,low,baseline,0,1,1,1,1.0
00051124,low,robust,0,1,1,1,1.0
00051124,low,baseline,1,0,1,1,1.0
00051124,low,robust,1,0,1,1,1.0
00051124,low,baseline,1,1,1,1,1.0
00051124,low,robust,1,1,1,1,1.0
00051124,low,baseline,2,0,1,1,1.0
00051124,low,robust,2,0,1,1,1.0
00051124,low,baseline,2,1,1,1,1.0
00051124,low,robust,2,1,1,1,1.0
00051124,low,baseline,3,0,1,1,1.0
00051124,low,robust,3,0,0,3,0.333333
00051124,low,baseline,3,1,1,1,1.0
00051124,low,robust,3,1,1,1,1.0
00051124,low,baseline,4,0,0,6,0.166667
00051124,low,robust,4,0,0,17,0.058824
00051124,low,baseline,4,1,0,57,0.017544
00051124,low,robust,4,1,1,1,1.0
00263921,low,baseline,0,0,1,1,1.0
00263921,low,robust,0,0,1,1,1.0
00263921,low,baseline,0,1,1,1,1.0
00263921,low,robust,0,1,1,1,1.0
00263921,low,baseline,1,0,1,1,1.0
00263921,low,robust,1,0,1,1,1.0
00263921,low,baseline,1,1,1,1,1.0
00263921,low,robust,1,1,1,1,1.0
00263921,low,baseline,2,0,1,1,1.0
00263921,low,robust,2,0,1,1,1.0
00263921,low,baseline,2,1,0,2,0.5
00263921,low,robust,2,1,1,1,1.0
00263921,low,baseline,3,0,0,4,0.25
00263921,low,robust,3,0,0,3,0.333333
00263921,low,baseline,3,1,0,8,0.125
00263921,low,robust,3,1,0,3,0.333333
00263921,low,baseline,4,0,1,1,1.0
00263921,low,robust,4,0,1,1,1.0
00263921,low,baseline,4,1,0,3,0.333333
00263921,low,robust,4,1,0,2,0.5
00288326,low,baseline,0,0,1,1,1.0
00288326,low,robust,0,0,1,1,1.0
00288326,low,baseline,0,1,1,1,1.0
00288326,low,robust,0,1,1,1,1.0
00288326,low,baseline,1,0,1,1,1.0
00288326,low,robust,1,0,1,1,1.0
00288326,low,baseline,1,1,1,1,1.0
00288326,low,robust,1,1,1,1,1.0
00288326,low,baseline,2,0,1,1,1.0
00288326,low,robust,2,0,1,1,1.0
00288326,low,baseline,2,1,1,1,1.0
00288326,low,robust,2,1,1,1,1.0
00288326,low,baseline,3,0,1,1,1.0
00288326,low,robust,3,0,1,1,1.0
00288326,low,baseline,3,1,1,1,1.0
00288326,low,robust,3,1,1,1,1.0
00288326,low,baseline,4,0,1,1,1.0
00288326,low,robust,4,0,0,4,0.25
00288326,low,baseline,4,1,1,1,1.0
00288326,low,robust,4,1,1,1,1.0
00263945,low,baseline,0,0,1,1,1.0
00263945,low,robust,0,0,1,1,1.0
00263945,low,baseline,0,1,1,1,1.0
00263945,low,robust,0,1,1,1,1.0
00263945,low,baseline,1,0,1,1,1.0
00263945,low,robust,1,0,1,1,1.0
00263945,low,baseline,1,1,1,1,1.0
00263945,low,robust,1,1,1,1,1.0
00263945,low,baseline,2,0,1,1,1.0
00263945,low,robust,2,0,1,1,1.0
00263945,low,baseline,2,1,1,1,1.0
00263945,low,robust,2,1,1,1,1.0
00263945,low,baseline,3,0,1,1,1.0
00263945,low,robust,3,0,1,1,1.0
00263945,low,baseline,3,1,1,1,1.0
00263945,low,robust,3,1,1,1,1.0
00263945,low,baseline,4,0,0,182,0.005495
00263945,low,robust,4,0,0,2,0.5
00263945,low,baseline,4,1,0,8,0.125
00263945,low,robust,4,1,0,2,0.5
00162240,low,baseline,0,0,1,1,1.0
00162240,low,robust,0,0,1,1,1.0
00162240,low,baseline,0,1,1,1,1.0
00162240,low,robust,0,1,1,1,1.0
00162240,low,baseline,1,0,1,1,1.0
00162240,low,robust,1,0,1,1,1.0
00162240,low,baseline,1,1,1,1,1.0
00162240,low,robust,1,1,1,1,1.0
00162240,low,baseline,2,0,1,1,1.0
00162240,low,robust,2,0,1,1,1.0
00162240,low,baseline,2,1,0,2,0.5
00162240,low,robust,2,1,1,1,1.0
00162240,low,baseline,3,0,1,1,1.0
00162240,low,robust,3,0,1,1,1.0
00162240,low,baseline,3,1,0,2,0.5
00162240,low,robust,3,1,1,1,1.0
00162240,low,baseline,4,0,1,1,1.0
00162240,low,robust,4,0,0,6,0.166667
00162240,low,baseline,4,1,0,2,0.5
00162240,low,robust,4,1,0,2,0.5
00010156,low,baseline,0,0,1,1,1.0
00010156,low,robust,0,0,1,1,1.0
00010156,low,baseline,0,1,1,1,1.0
00010156,low,robust,0,1,1,1,1.0
00010156,low,baseline,1,0,1,1,1.0
00010156,low,robust,1,0,1,1,1.0
00010156,low,baseline,1,1,1,1,1.0
00010156,low,robust,1,1,1,1,1.0
00010156,low,baseline,2,0,0,2,0.5
00010156,low,robust,2,0,1,1,1.0
00010156,low,baseline,2,1,0,4,0.25
00010156,low,robust,2,1,0,2,0.5
00010156,low,baseline,3,0,1,1,1.0
00010156,low,robust,3,0,1,1,1.0
00010156,low,baseline,3,1,0,3,0.333333
00010156,low,robust,3,1,1,1,1.0
00010156,low,baseline,4,0,0,16,0.0625
00010156,low,robust,4,0,0,20,0.05
00010156,low,baseline,4,1,0,38,0.026316
00010156,low,robust,4,1,0,33,0.030303
00083744,low,baseline,0,0,1,1,1.0
00083744,low,robust,0,0,1,1,1.0
00083744,low,baseline,0,1,1,1,1.0
00083744,low,robust,0,1,1,1,1.0
00083744,low,baseline,1,0,1,1,1.0
00083744,low,robust,1,0,1,1,1.0
00083744,low,baseline,1,1,1,1,1.0
00083744,low,robust,1,1,1,1,1.0
00083744,low,baseline,2,0,1,1,1.0
00083744,low,robust,2,0,1,1,1.0
