sample_id,action_json_file,action_json_path,image_count_in_cad,example_image_paths,example_view_indices,event_count,pair_count,unique_action_count,span_ms,extrusion_pair_count,complexity_score,complexity_label
00125932,00125932.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00125932.json,5,images/0012/00125932_2.png | images/0012/00125932_0.png | images/0012/00125932_1.png | images/0012/00125932_3.png | images/0012/00125932_4.png,"0,1,2,3,4",118,59,6,25312.0,7,0.572159,high
00199917,00199917.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00199917.json,5,images/0019/00199917_3.png | images/0019/00199917_1.png | images/0019/00199917_2.png | images/0019/00199917_0.png | images/0019/00199917_4.png,"0,1,2,3,4",108,54,6,42298.0,8,0.570591,high
00116789,00116789.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00116789.json,5,images/0011/00116789_2.png | images/0011/00116789_3.png | images/0011/00116789_1.png | images/0011/00116789_4.png | images/0011/00116789_0.png,"0,1,2,3,4",112,56,6,28965.0,8,0.569013,high
00147411,00147411.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00147411.json,5,images/0014/00147411_0.png | images/0014/00147411_4.png | images/0014/00147411_1.png | images/0014/00147411_2.png | images/0014/00147411_3.png,"0,1,2,3,4",110,55,6,34764.0,8,0.568846,high
00098309,00098309.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00098309.json,5,images/0009/00098309_3.png | images/0009/00098309_2.png | images/0009/00098309_0.png | images/0009/00098309_1.png | images/0009/00098309_4.png,"0,1,2,3,4",122,61,6,21717.0,6,0.568813,high
00254527,00254527.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00254527.json,5,images/0025/00254527_0.png | images/0025/00254527_4.png | images/0025/00254527_1.png | images/0025/00254527_3.png | images/0025/00254527_2.png,"0,1,2,3,4",124,62,5,83532.0,6,0.568489,high
00020800,00020800.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00020800.json,4,images/0002/00020800_1.png | images/0002/00020800_2.png | images/0002/00020800_4.png | images/0002/00020800_0.png,"0,1,2,4",126,63,5,43494.0,9,0.568425,high
00120707,00120707.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00120707.json,5,images/0012/00120707_1.png | images/0012/00120707_4.png | images/0012/00120707_2.png | images/0012/00120707_3.png | images/0012/00120707_0.png,"0,1,2,3,4",112,56,6,28171.0,8,0.568138,high
00241923,00241923.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00241923.json,5,images/0024/00241923_2.png | images/0024/00241923_3.png | images/0024/00241923_0.png | images/0024/00241923_4.png | images/0024/00241923_1.png,"0,1,2,3,4",110,55,6,33930.0,8,0.567927,high
00134211,00134211.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00134211.json,5,images/0013/00134211_1.png | images/0013/00134211_3.png | images/0013/00134211_0.png | images/0013/00134211_2.png | images/0013/00134211_4.png,"0,1,2,3,4",118,59,6,32458.0,6,0.567534,high
00134405,00134405.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00134405.json,5,images/0013/00134405_0.png | images/0013/00134405_4.png | images/0013/00134405_1.png | images/0013/00134405_3.png | images/0013/00134405_2.png,"0,1,2,3,4",112,56,6,27405.0,8,0.567294,high
00053130,00053130.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00053130.json,5,images/0005/00053130_0.png | images/0005/00053130_4.png | images/0005/00053130_3.png | images/0005/00053130_1.png | images/0005/00053130_2.png,"0,1,2,3,4",108,54,6,50333.0,7,0.566945,high
00029952,00029952.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00029952.json,3,images/0002/00029952_1.png | images/0002/00029952_2.png | images/0002/00029952_3.png,"1,2,3",130,65,5,29016.0,9,0.565585,high
00260914,00260914.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00260914.json,5,images/0026/00260914_3.png | images/0026/00260914_1.png | images/0026/00260914_4.png | images/0026/00260914_0.png | images/0026/00260914_2.png,"0,1,2,3,4",106,53,6,32295.0,9,0.56551,high
00246765,00246765.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00246765.json,5,images/0024/00246765_0.png | images/0024/00246765_1.png | images/0024/00246765_4.png | images/0024/00246765_2.png | images/0024/00246765_3.png,"0,1,2,3,4",110,55,6,31070.0,8,0.564775,high
00190401,00190401.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00190401.json,5,images/0019/00190401_2.png | images/0019/00190401_3.png | images/0019/00190401_0.png | images/0019/00190401_1.png | images/0019/00190401_4.png,"0,1,2,3,4",124,62,5,57211.0,8,0.564484,high
00302822,00302822.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00302822.json,3,images/0030/00302822_1.png | images/0030/00302822_0.png | images/0030/00302822_3.png,"0,1,3",128,64,5,55508.0,7,0.563222,high
00074444,00074444.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00074444.json,5,images/0007/00074444_4.png | images/0007/00074444_3.png | images/0007/00074444_1.png | images/0007/00074444_2.png | images/0007/00074444_0.png,"0,1,2,3,4",112,56,6,34748.0,7,0.562886,high
00288532,00288532.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00288532.json,5,images/0028/00288532_0.png | images/0028/00288532_1.png | images/0028/00288532_2.png | images/0028/00288532_4.png | images/0028/00288532_3.png,"0,1,2,3,4",116,58,6,22152.0,7,0.56212,high
00071405,00071405.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00071405.json,5,images/0007/00071405_2.png | images/0007/00071405_0.png | images/0007/00071405_3.png | images/0007/00071405_4.png | images/0007/00071405_1.png,"0,1,2,3,4",118,59,6,26489.0,6,0.560956,high
00245187,00245187.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00245187.json,5,images/0024/00245187_1.png | images/0024/00245187_0.png | images/0024/00245187_2.png | images/0024/00245187_3.png | images/0024/00245187_4.png,"0,1,2,3,4",118,59,6,26001.0,6,0.560419,high
00116668,00116668.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00116668.json,5,images/0011/00116668_4.png | images/0011/00116668_3.png | images/0011/00116668_0.png | images/0011/00116668_1.png | images/0011/00116668_2.png,"0,1,2,3,4",118,59,6,25955.0,6,0.560368,high
00072778,00072778.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00072778.json,5,images/0007/00072778_1.png | images/0007/00072778_0.png | images/0007/00072778_2.png | images/0007/00072778_4.png | images/0007/00072778_3.png,"0,1,2,3,4",114,57,6,26432.0,7,0.560279,high
00309521,00309521.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00309521.json,1,images/0030/00309521_4.png,4,118,59,6,25690.0,6,0.560076,high
00116671,00116671.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00116671.json,5,images/0011/00116671_2.png | images/0011/00116671_0.png | images/0011/00116671_1.png | images/0011/00116671_3.png | images/0011/00116671_4.png,"0,1,2,3,4",118,59,6,25206.0,6,0.559543,high
00116662,00116662.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00116662.json,5,images/0011/00116662_4.png | images/0011/00116662_0.png | images/0011/00116662_3.png | images/0011/00116662_2.png | images/0011/00116662_1.png,"0,1,2,3,4",118,59,6,24191.0,6,0.558424,high
00249201,00249201.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00249201.json,5,images/0024/00249201_3.png | images/0024/00249201_1.png | images/0024/00249201_2.png | images/0024/00249201_0.png | images/0024/00249201_4.png,"0,1,2,3,4",126,63,5,33784.0,9,0.557725,high
00262800,00262800.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00262800.json,5,images/0026/00262800_4.png | images/0026/00262800_3.png | images/0026/00262800_0.png | images/0026/00262800_1.png | images/0026/00262800_2.png,"0,1,2,3,4",126,63,5,32497.0,9,0.556307,high
00242045,00242045.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00242045.json,5,images/0024/00242045_1.png | images/0024/00242045_0.png | images/0024/00242045_2.png | images/0024/00242045_3.png | images/0024/00242045_4.png,"0,1,2,3,4",110,55,6,45691.0,6,0.555887,high
00246105,00246105.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00246105.json,5,images/0024/00246105_1.png | images/0024/00246105_0.png | images/0024/00246105_2.png | images/0024/00246105_3.png | images/0024/00246105_4.png,"0,1,2,3,4",130,65,5,31090.0,8,0.555371,high
00040760,00040760.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00040760.json,5,images/0004/00040760_1.png | images/0004/00040760_4.png | images/0004/00040760_3.png | images/0004/00040760_0.png | images/0004/00040760_2.png,"0,1,2,3,4",116,58,5,49579.0,10,0.554844,high
00103833,00103833.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00103833.json,5,images/0010/00103833_4.png | images/0010/00103833_1.png | images/0010/00103833_0.png | images/0010/00103833_3.png | images/0010/00103833_2.png,"0,1,2,3,4",108,54,6,39170.0,7,0.554644,high
00092924,00092924.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00092924.json,5,images/0009/00092924_4.png | images/0009/00092924_0.png | images/0009/00092924_2.png | images/0009/00092924_3.png | images/0009/00092924_1.png,"0,1,2,3,4",114,57,6,21217.0,7,0.554532,high
00269903,00269903.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00269903.json,5,images/0026/00269903_0.png | images/0026/00269903_4.png | images/0026/00269903_2.png | images/0026/00269903_3.png | images/0026/00269903_1.png,"0,1,2,3,4",98,49,6,34301.0,10,0.553991,high
00181723,00181723.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00181723.json,5,images/0018/00181723_2.png | images/0018/00181723_3.png | images/0018/00181723_0.png | images/0018/00181723_4.png | images/0018/00181723_1.png,"0,1,2,3,4",112,56,6,26283.0,7,0.553557,high
00095277,00095277.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00095277.json,5,images/0009/00095277_4.png | images/0009/00095277_0.png | images/0009/00095277_2.png | images/0009/00095277_1.png | images/0009/00095277_3.png,"0,1,2,3,4",100,50,6,50376.0,8,0.553263,high
00302309,00302309.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00302309.json,1,images/0030/00302309_0.png,0,110,55,6,31744.0,7,0.553018,high
00252018,00252018.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00252018.json,5,images/0025/00252018_4.png | images/0025/00252018_2.png | images/0025/00252018_0.png | images/0025/00252018_3.png | images/0025/00252018_1.png,"0,1,2,3,4",112,56,6,36952.0,6,0.552814,high
00200112,00200112.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00200112.json,5,images/0020/00200112_0.png | images/0020/00200112_1.png | images/0020/00200112_3.png | images/0020/00200112_4.png | images/0020/00200112_2.png,"0,1,2,3,4",100,50,6,38188.0,9,0.552332,high
00204913,00204913.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00204913.json,5,images/0020/00204913_2.png | images/0020/00204913_4.png | images/0020/00204913_0.png | images/0020/00204913_1.png | images/0020/00204913_3.png,"0,1,2,3,4",102,51,6,31464.0,9,0.55148,high
00181642,00181642.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00181642.json,5,images/0018/00181642_1.png | images/0018/00181642_4.png | images/0018/00181642_3.png | images/0018/00181642_0.png | images/0018/00181642_2.png,"0,1,2,3,4",102,51,6,30032.0,9,0.549902,high
00003135,00003135.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00003135.json,5,images/0000/00003135_0.png | images/0000/00003135_2.png | images/0000/00003135_1.png | images/0000/00003135_3.png | images/0000/00003135_4.png,"0,1,2,3,4",110,55,6,49998.0,5,0.548133,high
00134089,00134089.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00134089.json,5,images/0013/00134089_1.png | images/0013/00134089_3.png | images/0013/00134089_0.png | images/0013/00134089_2.png | images/0013/00134089_4.png,"0,1,2,3,4",102,51,6,39339.0,8,0.547658,high
00219507,00219507.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00219507.json,5,images/0021/00219507_2.png | images/0021/00219507_3.png | images/0021/00219507_1.png | images/0021/00219507_4.png | images/0021/00219507_0.png,"0,1,2,3,4",104,52,6,33220.0,8,0.547472,high
00116137,00116137.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00116137.json,5,images/0011/00116137_0.png | images/0011/00116137_1.png | images/0011/00116137_2.png | images/0011/00116137_4.png | images/0011/00116137_3.png,"0,1,2,3,4",102,51,6,39097.0,8,0.547391,high
00182983,00182983.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00182983.json,5,images/0018/00182983_3.png | images/0018/00182983_4.png | images/0018/00182983_0.png | images/0018/00182983_1.png | images/0018/00182983_2.png,"0,1,2,3,4",108,54,6,32228.0,7,0.546994,high
00089404,00089404.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00089404.json,5,images/0008/00089404_4.png | images/0008/00089404_0.png | images/0008/00089404_2.png | images/0008/00089404_3.png | images/0008/00089404_1.png,"0,1,2,3,4",108,54,6,32173.0,7,0.546933,high
00252011,00252011.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00252011.json,5,images/0025/00252011_3.png | images/0025/00252011_1.png | images/0025/00252011_4.png | images/0025/00252011_0.png | images/0025/00252011_2.png,"0,1,2,3,4",102,51,6,38572.0,8,0.546813,high
00119645,00119645.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00119645.json,5,images/0011/00119645_0.png | images/0011/00119645_1.png | images/0011/00119645_2.png | images/0011/00119645_3.png | images/0011/00119645_4.png,"0,1,2,3,4",110,55,6,26063.0,7,0.546757,high
00111881,00111881.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00111881.json,5,images/0011/00111881_2.png | images/0011/00111881_3.png | images/0011/00111881_4.png | images/0011/00111881_0.png | images/0011/00111881_1.png,"0,1,2,3,4",128,64,5,27980.0,8,0.545386,high
00304849,00304849.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00304849.json,2,images/0030/00304849_2.png | images/0030/00304849_3.png,"2,3",122,61,5,33850.0,9,0.544683,high
00086411,00086411.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00086411.json,5,images/0008/00086411_0.png | images/0008/00086411_2.png | images/0008/00086411_3.png | images/0008/00086411_1.png | images/0008/00086411_4.png,"0,1,2,3,4",112,56,6,29428.0,6,0.544523,high
00056684,00056684.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00056684.json,5,images/0005/00056684_0.png | images/0005/00056684_3.png | images/0005/00056684_4.png | images/0005/00056684_1.png | images/0005/00056684_2.png,"0,1,2,3,4",128,64,5,26243.0,8,0.543472,high
00210872,00210872.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00210872.json,5,images/0021/00210872_0.png | images/0021/00210872_2.png | images/0021/00210872_4.png | images/0021/00210872_3.png | images/0021/00210872_1.png,"0,1,2,3,4",120,60,5,60711.0,7,0.542726,high
00109194,00109194.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00109194.json,5,images/0010/00109194_4.png | images/0010/00109194_0.png | images/0010/00109194_1.png | images/0010/00109194_2.png | images/0010/00109194_3.png,"0,1,2,3,4",130,65,5,30435.0,7,0.542149,high
00166064,00166064.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00166064.json,5,images/0016/00166064_0.png | images/0016/00166064_4.png | images/0016/00166064_2.png | images/0016/00166064_3.png | images/0016/00166064_1.png,"0,1,2,3,4",128,64,5,47405.0,6,0.541792,high
00272459,00272459.json,evidence/videocad/samples/dataverse/action_json_unpacked/action_json/00272459.json,5,images/0027/00272459_4.png | images/0027/00272459_3.png | images/0027/00272459_1.png | images/0027/00272459_0.png | images/0027/00272459_2.png,"0,1,2,3,4",126,63,5,30496.0,8,0.541602,high
