file,event_count,pair_count,unique_action_count,span_ms,extrusion_pair_count,line_pair_count,sketch_pair_count,curve_pair_count,complexity_score,complexity_label
00382087.json,124,62,5,27906.0,10,16,10,10,0.55719,high
00408207.json,130,65,5,32666.0,8,38,9,8,0.557108,high
00790546.json,122,61,5,45109.0,9,0,13,9,0.55709,high
00391122.json,126,63,5,33110.0,9,10,9,9,0.556982,high
00931248.json,106,53,6,47153.0,7,28,7,7,0.556883,high
00718009.json,132,66,5,26415.0,8,36,8,8,0.556777,high
00443981.json,120,60,6,28013.0,5,18,15,5,0.556693,high
00807318.json,114,57,6,22937.0,7,32,8,7,0.556427,high
00262800.json,126,63,5,32497.0,9,26,9,9,0.556307,high
00587891.json,128,64,5,37785.0,8,39,8,8,0.556191,high
00586976.json,126,63,5,43585.0,8,33,8,8,0.556025,high
00583386.json,120,60,6,38704.0,4,30,8,4,0.555974,high
00966122.json,110,55,6,34408.0,7,20,7,7,0.555953,high
00242045.json,110,55,6,45691.0,6,20,10,6,0.555887,high
00637429.json,116,58,6,61850.0,3,25,7,3,0.555866,high
00945318.json,128,64,5,37177.0,8,20,16,8,0.555521,high
00246105.json,130,65,5,31090.0,8,39,9,8,0.555371,high
00303651.json,108,54,6,39799.0,7,20,10,7,0.555337,high
00784970.json,108,54,6,28428.0,8,12,10,8,0.555306,high
00040760.json,116,58,5,49579.0,10,24,10,10,0.554844,high
00456058.json,132,66,5,35914.0,7,42,9,7,0.554744,high
00103833.json,108,54,6,39170.0,7,11,12,7,0.554644,high
00386791.json,112,56,6,27218.0,7,26,10,7,0.554588,high
00832153.json,104,52,6,50972.0,7,17,8,7,0.554535,high
00092924.json,114,57,6,21217.0,7,24,10,7,0.554532,high
00204920.json,102,51,6,34087.0,9,14,10,9,0.55437,high
00269903.json,98,49,6,34301.0,10,8,10,10,0.553991,high
00674106.json,112,56,6,26647.0,7,18,10,7,0.553958,high
00181723.json,112,56,6,26283.0,7,24,8,7,0.553557,high
00906496.json,122,61,5,30541.0,10,28,10,10,0.553536,high
00766392.json,116,58,5,48376.0,10,0,13,10,0.553518,high
00108226.json,100,50,6,39042.0,9,10,10,9,0.553273,high
00095277.json,100,50,6,50376.0,8,8,9,8,0.553263,high
00728632.json,110,55,6,31960.0,7,24,7,7,0.553256,high
00629720.json,102,51,6,32953.0,9,14,10,9,0.553121,high
00302309.json,110,55,6,31744.0,7,19,12,7,0.553018,high
00252018.json,112,56,6,36952.0,6,30,9,6,0.552814,high
00475018.json,124,62,5,46546.0,8,28,8,8,0.552731,high
00743705.json,124,62,5,46367.0,8,37,8,8,0.552534,high
00455427.json,110,55,6,31297.0,7,15,8,7,0.552525,high
00714902.json,118,59,5,41470.0,10,28,10,10,0.552465,high
00629727.json,102,51,6,32251.0,9,14,10,9,0.552347,high
00200112.json,100,50,6,38188.0,9,11,9,9,0.552332,high
00703379.json,126,63,5,28722.0,9,12,18,9,0.552147,high
00495855.json,110,55,6,42024.0,6,30,6,6,0.551846,high
00517128.json,138,69,4,49439.0,10,39,10,10,0.551821,high
00581140.json,106,53,6,31020.0,8,13,9,8,0.551605,high
00424414.json,120,60,5,34697.0,10,13,10,10,0.551559,high
00204913.json,102,51,6,31464.0,9,14,10,9,0.55148,high
00605373.json,106,53,6,30415.0,8,24,8,8,0.550939,high
00810492.json,120,60,5,45303.0,9,32,9,9,0.550746,high
00733946.json,128,64,5,32438.0,8,24,14,8,0.550299,high
00581202.json,118,59,6,28025.0,5,20,9,5,0.550149,high
00974797.json,98,49,6,30723.0,10,6,10,10,0.550048,high
00381067.json,112,56,6,34383.0,6,26,10,6,0.549983,high
00181642.json,102,51,6,30032.0,9,4,13,9,0.549902,high
00703952.json,108,54,6,34601.0,7,27,9,7,0.549609,high
00866466.json,130,65,5,25800.0,8,39,9,8,0.549541,high
00618814.json,106,53,6,40178.0,7,24,9,7,0.549197,high
00458651.json,124,62,5,31928.0,9,32,10,9,0.549122,high
00526899.json,128,64,5,54029.0,6,45,6,6,0.549092,high
00469576.json,124,62,6,20370.0,4,37,10,4,0.548886,high
00505739.json,110,55,6,27863.0,7,28,7,7,0.548741,high
00602315.json,114,57,6,27097.0,6,33,9,6,0.548512,high
00501688.json,110,55,6,27477.0,7,18,9,7,0.548316,high
00785738.json,102,51,6,39781.0,8,22,8,8,0.548145,high
00003135.json,110,55,6,49998.0,5,28,7,5,0.548133,high
00959367.json,104,52,6,33718.0,8,2,11,8,0.548021,high
00757724.json,108,54,6,33115.0,7,23,9,7,0.547971,high
00882953.json,120,60,5,42704.0,9,32,9,9,0.547882,high
00772900.json,126,63,5,47531.0,7,37,7,7,0.547874,high
00180400.json,108,54,6,44326.0,6,20,12,6,0.547826,high
00808216.json,118,59,5,37210.0,10,0,16,10,0.547771,high
00134089.json,102,51,6,39339.0,8,17,8,8,0.547658,high
00064673.json,102,51,6,39282.0,8,24,8,8,0.547595,high
00910270.json,126,63,5,35827.0,8,29,8,8,0.547476,high
00219507.json,104,52,6,33220.0,8,18,10,8,0.547472,high
00677694.json,132,66,5,29243.0,7,33,13,7,0.547393,high
00116137.json,102,51,6,39097.0,8,18,9,8,0.547391,high
00737489.json,110,55,6,26501.0,7,12,12,7,0.54724,high
00587060.json,110,55,6,26433.0,7,29,7,7,0.547165,high
00782150.json,102,51,6,38824.0,8,22,8,8,0.54709,high
00182983.json,108,54,6,32228.0,7,10,14,7,0.546994,high
00089404.json,108,54,6,32173.0,7,11,12,7,0.546933,high
00252011.json,102,51,6,38572.0,8,22,8,8,0.546813,high
00119645.json,110,55,6,26063.0,7,15,13,7,0.546757,high
00613988.json,128,64,5,28814.0,8,36,8,8,0.546305,high
00819785.json,104,52,6,31895.0,8,16,8,8,0.546012,high
00889755.json,130,65,5,33832.0,7,28,7,7,0.545893,high
00525728.json,122,61,5,57522.0,7,30,7,7,0.545769,high
00980880.json,102,51,6,48957.0,7,17,11,7,0.545757,high
00761979.json,102,51,6,37588.0,8,22,8,8,0.545728,high
00651579.json,128,64,5,28251.0,8,20,16,8,0.545685,high
00726073.json,114,57,6,24423.0,6,22,9,6,0.545565,high
00067561.json,118,59,6,23852.0,5,25,10,5,0.54555,high
00111881.json,128,64,5,27980.0,8,32,12,8,0.545386,high
00976518.json,124,62,5,28059.0,9,27,11,9,0.544859,high
00262344.json,118,59,5,34510.0,10,27,10,10,0.544795,high
00304849.json,122,61,5,33850.0,9,22,9,9,0.544683,high
00805012.json,102,51,6,36516.0,8,9,10,8,0.544547,high
00086411.json,112,56,6,29428.0,6,18,12,6,0.544523,high
00678546.json,102,51,6,35963.0,8,19,8,8,0.543938,high
00639348.json,120,60,5,27684.0,10,20,10,10,0.543831,high
00000860.json,100,50,6,64255.0,6,16,8,6,0.543557,high
00762023.json,124,62,5,49521.0,7,36,8,7,0.543509,high
00056684.json,128,64,5,26243.0,8,32,8,8,0.543472,high
00806399.json,104,52,6,29372.0,8,2,12,8,0.543232,high
00681680.json,110,55,6,22731.0,7,31,8,7,0.543086,high
00844949.json,116,58,6,38873.0,4,26,11,4,0.543046,high
00653350.json,120,60,6,26936.0,4,22,8,4,0.543006,high
00710970.json,124,62,5,37667.0,8,32,11,8,0.542946,high
00210872.json,120,60,5,60711.0,7,30,8,7,0.542726,high
00890083.json,130,65,5,30773.0,7,38,7,7,0.542522,high
00736839.json,122,61,5,31674.0,9,28,11,9,0.542285,high
00109194.json,130,65,5,30435.0,7,28,7,7,0.542149,high
00703402.json,112,56,6,27188.0,6,22,9,6,0.542055,high
00772617.json,102,51,6,34224.0,8,5,12,8,0.542021,high
00561270.json,126,63,5,30846.0,8,37,8,8,0.541987,high
00166064.json,128,64,5,47405.0,6,45,6,6,0.541792,high
00272459.json,126,63,5,30496.0,8,35,8,8,0.541602,high
00711105.json,108,54,6,27312.0,7,4,17,7,0.541576,high
00090262.json,110,55,6,66568.0,3,18,7,3,0.541393,high
00473444.json,106,53,6,32928.0,7,11,11,7,0.541208,high
00242870.json,120,60,5,36427.0,9,32,9,9,0.540965,high
00930490.json,116,58,5,36893.0,10,8,16,10,0.540864,high
00374427.json,124,62,5,35617.0,8,30,12,8,0.540687,high
00570504.json,124,62,5,46817.0,7,37,7,7,0.54053,high
00724410.json,104,52,6,38247.0,7,10,11,7,0.540512,high
00505325.json,100,50,6,38777.0,8,12,8,8,0.540481,high
00109195.json,130,65,5,28887.0,7,28,7,7,0.540443,high
00605498.json,118,59,5,41899.0,9,30,9,9,0.540438,high
00994881.json,106,53,6,20793.0,8,14,9,8,0.540335,high
00132994.json,100,50,6,27170.0,9,12,9,9,0.54019,high
00387912.json,124,62,5,34990.0,8,30,12,8,0.539996,high
00146235.json,136,68,4,55983.0,9,40,10,9,0.539975,high
00135497.json,110,55,6,19877.0,7,8,14,7,0.539941,high
00905066.json,100,50,6,26937.0,9,10,12,9,0.539934,high
00680286.json,108,54,6,25601.0,7,22,9,7,0.539691,high
00691120.json,124,62,6,23109.0,3,40,10,3,0.539404,high
00380941.json,118,59,5,29613.0,10,0,18,10,0.539399,high
00246690.json,112,56,6,24778.0,6,22,9,6,0.539399,high
00247214.json,124,62,5,34261.0,8,32,8,8,0.539193,high
00832707.json,120,60,5,45993.0,8,24,8,8,0.539007,high
00758258.json,120,60,5,34566.0,9,32,9,9,0.538914,high
00052454.json,120,60,5,45458.0,8,20,8,8,0.538417,high
00082771.json,110,55,6,18483.0,7,10,12,7,0.538404,high
00080785.json,124,62,5,33485.0,8,30,12,8,0.538338,high
00590932.json,124,62,5,33024.0,8,34,10,8,0.53783,high
00846093.json,108,54,6,35177.0,6,27,9,6,0.537744,high
00892867.json,120,60,5,33501.0,9,32,9,9,0.537741,high
00150938.json,108,54,6,23594.0,7,18,12,7,0.537479,high
00762365.json,120,60,5,33122.0,9,32,9,9,0.537323,high
00704465.json,130,65,5,26048.0,7,36,11,7,0.537315,high
00916309.json,102,51,6,41172.0,7,18,9,7,0.537178,high
00166524.json,114,57,5,50831.0,9,28,9,9,0.537166,high
00137801.json,108,54,6,23276.0,7,18,11,7,0.537129,high
00578540.json,128,64,5,31737.0,7,35,11,7,0.537026,high
00451380.json,106,53,6,29050.0,7,19,10,7,0.536934,high
00727823.json,102,51,6,40946.0,7,28,7,7,0.536929,high
00515124.json,106,53,6,28981.0,7,10,12,7,0.536858,high
00887874.json,120,60,5,32672.0,9,27,11,9,0.536827,high
00528363.json,102,51,6,40630.0,7,24,7,7,0.53658,high
00088871.json,106,53,6,28548.0,7,8,13,7,0.536381,high
00284404.json,130,65,5,25149.0,7,36,11,7,0.536324,high
00878058.json,106,53,6,28461.0,7,19,9,7,0.536285,high
00709229.json,104,52,6,45694.0,6,18,7,6,0.536218,high
00014917.json,114,57,6,38548.0,4,19,9,4,0.53613,high
00842499.json,104,52,6,34208.0,7,14,10,7,0.536061,high
00280572.json,124,62,5,31373.0,8,32,11,8,0.536011,high
00361164.json,116,58,5,32449.0,10,20,10,10,0.535967,high
00860869.json,106,53,6,27978.0,7,10,9,7,0.535753,high
00371278.json,126,63,5,36519.0,7,32,12,7,0.535739,high
00724390.json,100,50,6,45769.0,7,8,12,7,0.535686,high
00928465.json,106,53,6,27755.0,7,15,8,7,0.535507,high
00163934.json,124,62,5,30810.0,8,36,8,8,0.53539,high
00322363.json,126,63,5,36175.0,7,25,7,7,0.53536,high
00877246.json,106,53,6,27525.0,7,11,15,7,0.535254,high
00062913.json,124,62,6,19306.0,3,44,6,3,0.535213,high
00302811.json,106,53,6,38685.0,6,33,6,6,0.535052,high
00923820.json,114,57,6,48722.0,3,18,9,3,0.534842,high
00884445.json,120,60,5,30806.0,9,32,9,9,0.534771,high
00751415.json,104,52,6,32780.0,7,12,11,7,0.534487,high
00106119.json,102,51,6,27386.0,8,24,8,8,0.534486,high
00923577.json,96,48,6,45104.0,8,21,8,8,0.534339,high
00675570.json,100,50,6,32999.0,8,8,12,8,0.534114,high
00590115.json,136,68,4,39321.0,10,38,10,10,0.534113,high
00713563.json,110,55,6,25904.0,6,22,9,6,0.534082,high
00280496.json,106,53,6,26444.0,7,29,8,7,0.534063,high
00560850.json,108,54,6,43013.0,5,27,7,5,0.533879,high
00462171.json,136,68,4,50259.0,9,41,9,9,0.533667,high
00953847.json,122,61,5,46375.0,7,38,7,7,0.533485,high
00409580.json,106,53,6,25915.0,7,26,9,7,0.53348,high
00528857.json,122,61,5,34981.0,8,32,10,8,0.533429,high
00410676.json,102,51,6,26311.0,8,22,8,8,0.533301,high
00509840.json,96,48,6,32793.0,9,14,9,9,0.533272,high
00484561.json,118,59,5,35364.0,9,28,9,9,0.533236,high
00976463.json,128,64,5,28186.0,7,28,13,7,0.533113,high
00998920.json,124,62,5,28677.0,8,32,11,8,0.53304,high
00482391.json,106,53,6,25394.0,7,24,8,7,0.532905,high
00246040.json,118,59,5,35053.0,9,20,9,9,0.532894,high
00823764.json,102,51,6,25941.0,8,6,13,8,0.532894,high
00482650.json,106,53,6,36656.0,6,20,9,6,0.532816,high
00968773.json,110,55,6,24693.0,6,20,6,6,0.532748,high
00487140.json,104,52,6,31120.0,7,9,12,7,0.532658,high
00104287.json,118,59,5,34687.0,9,16,9,9,0.53249,high
00069088.json,108,54,6,30339.0,6,20,12,6,0.532412,high
00958127.json,98,49,6,25944.0,9,9,10,9,0.532282,high
00842825.json,124,62,5,27975.0,8,32,8,8,0.532266,high
00587443.json,104,52,6,41855.0,6,11,11,6,0.531988,high
00839921.json,118,59,5,34223.0,9,20,9,9,0.531979,high
00742746.json,104,52,6,30259.0,7,16,8,7,0.531709,high
00100838.json,118,59,5,33958.0,9,6,18,9,0.531687,high
00597981.json,110,55,6,23705.0,6,22,9,6,0.531659,high
00878382.json,118,59,5,33916.0,9,14,9,9,0.531641,high
00459328.json,126,63,5,32651.0,7,38,9,7,0.531476,high
00437402.json,100,50,6,41878.0,7,2,14,7,0.531398,high
00687663.json,118,59,5,33690.0,9,28,9,9,0.531392,high
00793252.json,118,59,5,33605.0,9,24,9,9,0.531298,high
00431079.json,100,50,6,30409.0,8,17,9,8,0.53126,high
00979078.json,116,58,5,50712.0,8,28,8,8,0.531092,high
00278097.json,122,61,5,44111.0,7,36,7,7,0.53099,high
00998461.json,100,50,6,30067.0,8,12,10,8,0.530883,high
00184699.json,102,51,6,35443.0,7,9,12,7,0.530865,high
00932791.json,116,58,5,61786.0,7,30,8,7,0.530796,high
00697983.json,114,57,6,33581.0,4,11,10,4,0.530657,high
00073282.json,104,52,6,29296.0,7,7,16,7,0.530648,high
00823577.json,126,63,5,31897.0,7,33,7,7,0.530645,high
00746444.json,104,52,6,40453.0,6,22,8,6,0.530443,high
00774522.json,112,56,5,61956.0,8,20,8,8,0.530368,high
00885735.json,120,60,5,26627.0,9,27,11,9,0.530166,high
00666257.json,100,50,6,29412.0,8,14,8,8,0.530161,high
00719600.json,102,51,6,34740.0,7,20,9,7,0.53009,high
00767224.json,122,61,5,31937.0,8,32,10,8,0.530075,high
00683368.json,118,59,5,32447.0,9,28,9,9,0.530022,high
00460932.json,108,54,6,27848.0,6,29,7,6,0.529667,high
00666181.json,100,50,6,28878.0,8,13,8,8,0.529573,high
00097385.json,106,53,6,22287.0,7,18,11,7,0.529482,high
00666187.json,100,50,6,28745.0,8,14,8,8,0.529426,high
00544209.json,100,50,6,28639.0,8,19,8,8,0.529309,high
00360459.json,118,59,5,31517.0,9,20,9,9,0.528997,high
00487045.json,104,52,6,27728.0,7,9,12,7,0.52892,high
00465102.json,104,52,6,39013.0,6,24,8,6,0.528856,high
00076859.json,102,51,6,33508.0,7,9,12,7,0.528732,high
00902685.json,134,67,4,51617.0,9,40,9,9,0.528606,high
00982363.json,94,47,6,34433.0,9,12,9,9,0.528522,high
00289936.json,96,48,6,39739.0,8,21,8,8,0.528427,high
00064455.json,116,58,5,48230.0,8,22,10,8,0.528357,high
00413192.json,106,53,6,32497.0,6,20,9,6,0.528233,high
00839861.json,122,61,5,30265.0,8,0,11,8,0.528232,high
00062311.json,100,50,6,27489.0,8,18,8,8,0.528042,high
00814233.json,112,56,5,59804.0,8,28,8,8,0.527997,high
00497444.json,118,59,5,41785.0,8,26,8,8,0.527812,high
00900550.json,100,50,6,27232.0,8,21,8,8,0.527759,high
00948573.json,118,59,6,18775.0,4,20,8,4,0.527456,high
00679915.json,126,63,5,28849.0,7,36,11,7,0.527287,high
00421172.json,94,47,6,33238.0,9,11,9,9,0.527205,high
00387319.json,122,61,5,29305.0,8,34,8,8,0.527174,high
00103639.json,104,52,6,37414.0,6,7,17,6,0.527094,high
00429652.json,94,47,6,44413.0,8,12,9,8,0.52702,high
00308425.json,122,61,5,40480.0,7,32,7,7,0.526989,high
00116587.json,106,53,6,31355.0,6,20,9,6,0.526974,high
00056435.json,96,48,6,49748.0,7,12,8,7,0.526956,high
00808391.json,100,50,6,37770.0,7,12,11,7,0.526871,high
00735430.json,112,56,5,58769.0,8,24,8,8,0.526856,high
00403626.json,134,67,4,50024.0,9,40,9,9,0.526851,high
00116649.json,110,55,6,19203.0,6,22,9,6,0.526698,high
00306981.json,104,52,6,25681.0,7,28,7,7,0.526664,high
00930388.json,116,58,5,35303.0,9,22,9,9,0.526612,high
00322456.json,98,49,6,32038.0,8,15,8,8,0.526498,high
00089689.json,96,48,6,37964.0,8,16,9,8,0.52647,high
00528211.json,94,47,6,32511.0,9,8,9,9,0.526404,high
00880648.json,126,63,5,61918.0,4,28,7,4,0.526228,high
00441545.json,94,47,6,32260.0,9,10,9,9,0.526127,high
00102793.json,106,53,6,30584.0,6,20,9,6,0.526125,high
00062393.json,96,48,6,48779.0,7,14,8,7,0.525888,high
00449233.json,118,59,5,28659.0,9,24,9,9,0.525848,high
00881657.json,100,50,6,36771.0,7,8,12,7,0.525771,high
00834261.json,104,52,6,24866.0,7,27,7,7,0.525766,high
00410714.json,110,55,5,52320.0,9,14,9,9,0.525692,high
00840734.json,110,55,5,40891.0,10,20,10,10,0.525598,high
00071385.json,102,51,6,30585.0,7,8,12,7,0.525511,high
00718279.json,102,51,6,30583.0,7,8,12,7,0.525509,high
00798349.json,102,51,6,19237.0,8,12,9,8,0.525506,high
00273578.json,102,51,6,30551.0,7,8,12,7,0.525474,high
00540029.json,110,55,6,29348.0,5,20,10,5,0.525377,high
00908565.json,120,60,5,33559.0,8,32,8,8,0.525305,high
00623522.json,106,53,6,18446.0,7,29,8,7,0.525249,high
00661834.json,96,48,6,48189.0,7,17,9,7,0.525238,high
00697297.json,106,53,6,29717.0,6,20,9,6,0.525169,high
00762239.json,118,59,5,27972.0,9,14,9,9,0.525091,high
00438869.json,106,53,6,29540.0,6,20,9,6,0.524974,high
00981054.json,102,51,6,30082.0,7,8,12,7,0.524957,high
00840047.json,88,44,6,37692.0,10,4,10,10,0.524941,high
00372054.json,106,53,6,29469.0,6,20,9,6,0.524896,high
00541170.json,106,53,6,29447.0,6,25,7,6,0.524872,high
00379081.json,96,48,6,36508.0,8,18,8,8,0.524866,high
00990287.json,114,57,5,39628.0,9,28,9,9,0.524821,high
00849601.json,120,60,5,33054.0,8,32,8,8,0.524748,high
00367323.json,104,52,6,23905.0,7,10,11,7,0.524707,high
00835437.json,92,46,6,48200.0,8,11,9,8,0.524636,high
00685689.json,106,53,6,29165.0,6,20,9,6,0.524561,high
00878914.json,118,59,5,50121.0,7,32,7,7,0.524498,high
00513983.json,100,50,6,35605.0,7,8,12,7,0.524486,high
00724720.json,100,50,6,35601.0,7,8,12,7,0.524481,high
00464398.json,94,47,6,30723.0,9,2,13,9,0.524434,high
00040376.json,106,53,6,28891.0,6,20,9,6,0.524259,high
00458784.json,102,51,6,29276.0,7,8,12,7,0.524069,high
00821232.json,100,50,6,23852.0,8,20,8,8,0.524034,high
00369833.json,100,50,6,23725.0,8,4,14,8,0.523894,high
00568041.json,126,63,5,25714.0,7,35,7,7,0.523832,high
00797184.json,96,48,6,24070.0,9,15,9,9,0.52366,high
00029153.json,100,50,6,34802.0,7,19,9,7,0.523601,high
00068357.json,108,54,5,45008.0,10,16,11,10,0.523577,high
00582186.json,108,54,6,22321.0,6,8,14,6,0.523576,high
00721604.json,100,50,6,34715.0,7,8,12,7,0.523505,high
00205195.json,116,58,5,43824.0,8,33,8,8,0.523502,high
00089299.json,102,51,6,28693.0,7,8,12,7,0.523426,high
00377535.json,120,60,5,31682.0,8,21,8,8,0.523236,high
00826200.json,116,58,5,32125.0,9,24,11,9,0.52311,high
00367356.json,120,60,5,31392.0,8,35,8,8,0.522917,high
00575480.json,98,49,6,28776.0,8,12,11,8,0.522903,high
00308339.json,100,50,6,33997.0,7,8,12,7,0.522714,high
00285069.json,100,50,6,33938.0,7,10,11,7,0.522649,high
00968945.json,100,50,6,33918.0,7,8,12,7,0.522627,high
00057824.json,92,46,6,35022.0,9,4,11,9,0.522614,high
00703145.json,100,50,6,33850.0,7,8,12,7,0.522552,high
00546559.json,120,60,5,31043.0,8,33,9,8,0.522532,high
00988780.json,112,56,6,20801.0,5,24,5,5,0.522516,high
00089408.json,102,51,6,27804.0,7,8,12,7,0.522446,high
00517807.json,90,45,6,40776.0,9,2,12,9,0.522397,high
00169954.json,102,51,6,27675.0,7,5,16,7,0.522304,high
00088855.json,102,51,6,27639.0,7,8,12,7,0.522265,high
00638921.json,102,51,6,27550.0,7,16,11,7,0.522167,high
00375709.json,100,50,6,33462.0,7,25,8,7,0.522124,high
00521623.json,104,52,6,32843.0,6,7,9,6,0.522057,high
00684080.json,116,58,6,19523.0,4,14,13,4,0.521723,high
00383095.json,98,49,6,27699.0,8,17,8,8,0.521716,high
00744206.json,116,58,5,30749.0,9,24,11,9,0.521593,high
00690481.json,100,50,6,32880.0,7,8,12,7,0.521483,high
00140763.json,96,48,6,33283.0,8,8,11,8,0.521312,high
00012444.json,118,59,5,47171.0,7,36,7,7,0.521248,high
00012449.json,118,59,5,47169.0,7,36,7,7,0.521245,high
00102261.json,120,60,5,40982.0,7,18,16,7,0.520985,high
00933006.json,134,67,4,44683.0,9,40,9,9,0.520965,high
00723667.json,100,50,6,32356.0,7,8,12,7,0.520905,high
00057158.json,104,52,6,31797.0,6,24,8,6,0.520904,high
00734999.json,102,51,6,37730.0,6,27,7,6,0.520885,high
00517103.json,100,50,6,32337.0,7,8,12,7,0.520884,high
00625327.json,102,51,6,26375.0,7,8,12,7,0.520872,high
00472571.json,102,51,6,26297.0,7,8,12,7,0.520786,high
00918725.json,120,60,5,86169.0,3,24,6,3,0.52078,high
00141439.json,120,60,5,29448.0,8,34,8,8,0.520775,high
00787234.json,120,60,5,29442.0,8,24,8,8,0.520768,high
00572304.json,110,55,6,25086.0,5,24,8,5,0.520681,high
00081269.json,100,50,6,32075.0,7,8,12,7,0.520596,high
00728108.json,98,49,6,26582.0,8,16,8,8,0.520485,high
00545840.json,98,49,6,26567.0,8,18,8,8,0.520469,high
00589084.json,124,62,5,28593.0,7,40,7,7,0.520447,high
00640943.json,102,51,6,25946.0,7,8,12,7,0.520399,high
00761709.json,116,58,6,18296.0,4,12,15,4,0.520371,high
00112494.json,102,51,6,25880.0,7,8,12,7,0.520326,high
00945689.json,102,51,6,37173.0,6,23,10,6,0.520271,high
00941138.json,110,55,5,36010.0,10,0,10,10,0.520219,high
00799609.json,98,49,6,26319.0,8,18,8,8,0.520195,high
00988830.json,96,48,6,32251.0,8,16,8,8,0.520175,high
00288103.json,100,50,6,31658.0,7,8,12,7,0.520136,high
00082736.json,102,51,6,25571.0,7,8,12,7,0.519986,high
00637968.json,100,50,6,31507.0,7,8,12,7,0.51997,high
00142960.json,98,49,6,26099.0,8,22,8,8,0.519953,high
00821307.json,126,63,5,33402.0,6,36,7,6,0.519804,high
00512865.json,102,51,6,25294.0,7,22,9,7,0.519681,high
00057165.json,106,53,6,24703.0,6,20,9,6,0.519644,high
00750014.json,114,57,5,34916.0,9,26,10,9,0.519628,high
00329855.json,108,54,6,18724.0,6,26,8,6,0.519613,high
00362767.json,120,60,5,28384.0,8,32,10,8,0.519602,high
