sample_id,image_count_in_cad,action_json_exists,example_image_paths
00006890,5,1,images/0000/00006890_2.png | images/0000/00006890_3.png | images/0000/00006890_4.png | images/0000/00006890_0.png | images/0000/00006890_1.png
00006892,5,1,images/0000/00006892_0.png | images/0000/00006892_1.png | images/0000/00006892_3.png | images/0000/00006892_2.png | images/0000/00006892_4.png
00006895,5,1,images/0000/00006895_4.png | images/0000/00006895_1.png | images/0000/00006895_0.png | images/0000/00006895_3.png | images/0000/00006895_2.png
00006975,5,1,images/0000/00006975_2.png | images/0000/00006975_4.png | images/0000/00006975_1.png | images/0000/00006975_3.png | images/0000/00006975_0.png
00007043,5,1,images/0000/00007043_3.png | images/0000/00007043_4.png | images/0000/00007043_1.png | images/0000/00007043_2.png | images/0000/00007043_0.png
00007050,5,1,images/0000/00007050_3.png | images/0000/00007050_1.png | images/0000/00007050_4.png | images/0000/00007050_0.png | images/0000/00007050_2.png
00007051,5,1,images/0000/00007051_1.png | images/0000/00007051_3.png | images/0000/00007051_4.png | images/0000/00007051_2.png | images/0000/00007051_0.png
00007054,5,1,images/0000/00007054_1.png | images/0000/00007054_2.png | images/0000/00007054_3.png | images/0000/00007054_4.png | images/0000/00007054_0.png
00007055,5,1,images/0000/00007055_1.png | images/0000/00007055_3.png | images/0000/00007055_0.png | images/0000/00007055_2.png | images/0000/00007055_4.png
00007092,5,1,images/0000/00007092_0.png | images/0000/00007092_1.png | images/0000/00007092_3.png | images/0000/00007092_4.png | images/0000/00007092_2.png
00007114,5,1,images/0000/00007114_3.png | images/0000/00007114_1.png | images/0000/00007114_4.png | images/0000/00007114_0.png | images/0000/00007114_2.png
00007128,5,1,images/0000/00007128_0.png | images/0000/00007128_1.png | images/0000/00007128_2.png | images/0000/00007128_3.png | images/0000/00007128_4.png
00007191,5,1,images/0000/00007191_3.png | images/0000/00007191_0.png | images/0000/00007191_1.png | images/0000/00007191_4.png | images/0000/00007191_2.png
00007192,5,1,images/0000/00007192_1.png | images/0000/00007192_4.png | images/0000/00007192_0.png | images/0000/00007192_2.png | images/0000/00007192_3.png
00007253,5,1,images/0000/00007253_0.png | images/0000/00007253_2.png | images/0000/00007253_1.png | images/0000/00007253_3.png | images/0000/00007253_4.png
00007266,5,1,images/0000/00007266_2.png | images/0000/00007266_4.png | images/0000/00007266_0.png | images/0000/00007266_1.png | images/0000/00007266_3.png
00007282,5,1,images/0000/00007282_1.png | images/0000/00007282_4.png | images/0000/00007282_3.png | images/0000/00007282_0.png | images/0000/00007282_2.png
00007314,5,1,images/0000/00007314_0.png | images/0000/00007314_4.png | images/0000/00007314_2.png | images/0000/00007314_1.png | images/0000/00007314_3.png
00007441,5,1,images/0000/00007441_1.png | images/0000/00007441_4.png | images/0000/00007441_3.png | images/0000/00007441_2.png | images/0000/00007441_0.png
00007463,5,1,images/0000/00007463_2.png | images/0000/00007463_4.png | images/0000/00007463_1.png | images/0000/00007463_0.png | images/0000/00007463_3.png
00007465,5,1,images/0000/00007465_2.png | images/0000/00007465_3.png | images/0000/00007465_4.png | images/0000/00007465_0.png | images/0000/00007465_1.png
00007466,5,1,images/0000/00007466_1.png | images/0000/00007466_2.png | images/0000/00007466_4.png | images/0000/00007466_0.png | images/0000/00007466_3.png
00007499,5,1,images/0000/00007499_4.png | images/0000/00007499_0.png | images/0000/00007499_3.png | images/0000/00007499_1.png | images/0000/00007499_2.png
00007532,5,1,images/0000/00007532_2.png | images/0000/00007532_4.png | images/0000/00007532_0.png | images/0000/00007532_3.png | images/0000/00007532_1.png
00007536,5,1,images/0000/00007536_1.png | images/0000/00007536_0.png | images/0000/00007536_2.png | images/0000/00007536_3.png | images/0000/00007536_4.png
00007551,5,1,images/0000/00007551_0.png | images/0000/00007551_1.png | images/0000/00007551_4.png | images/0000/00007551_2.png | images/0000/00007551_3.png
00007558,5,1,images/0000/00007558_0.png | images/0000/00007558_1.png | images/0000/00007558_2.png | images/0000/00007558_4.png | images/0000/00007558_3.png
00007648,5,1,images/0000/00007648_1.png | images/0000/00007648_2.png | images/0000/00007648_3.png | images/0000/00007648_4.png | images/0000/00007648_0.png
00007655,5,1,images/0000/00007655_4.png | images/0000/00007655_3.png | images/0000/00007655_0.png | images/0000/00007655_1.png | images/0000/00007655_2.png
00007676,5,1,images/0000/00007676_0.png | images/0000/00007676_1.png | images/0000/00007676_4.png | images/0000/00007676_2.png | images/0000/00007676_3.png
00007687,5,1,images/0000/00007687_0.png | images/0000/00007687_2.png | images/0000/00007687_3.png | images/0000/00007687_4.png | images/0000/00007687_1.png
00007838,5,1,images/0000/00007838_3.png | images/0000/00007838_1.png | images/0000/00007838_4.png | images/0000/00007838_0.png | images/0000/00007838_2.png
00007849,5,1,images/0000/00007849_0.png | images/0000/00007849_1.png | images/0000/00007849_2.png | images/0000/00007849_3.png | images/0000/00007849_4.png
00007882,5,1,images/0000/00007882_1.png | images/0000/00007882_0.png | images/0000/00007882_2.png | images/0000/00007882_4.png | images/0000/00007882_3.png
00007884,5,1,images/0000/00007884_0.png | images/0000/00007884_1.png | images/0000/00007884_3.png | images/0000/00007884_2.png | images/0000/00007884_4.png
00007893,5,1,images/0000/00007893_3.png | images/0000/00007893_2.png | images/0000/00007893_0.png | images/0000/00007893_1.png | images/0000/00007893_4.png
00007930,5,1,images/0000/00007930_2.png | images/0000/00007930_4.png | images/0000/00007930_3.png | images/0000/00007930_0.png | images/0000/00007930_1.png
00007944,5,1,images/0000/00007944_1.png | images/0000/00007944_4.png | images/0000/00007944_0.png | images/0000/00007944_2.png | images/0000/00007944_3.png
00008022,5,1,images/0000/00008022_3.png | images/0000/00008022_2.png | images/0000/00008022_1.png | images/0000/00008022_4.png | images/0000/00008022_0.png
00008107,5,1,images/0000/00008107_4.png | images/0000/00008107_0.png | images/0000/00008107_2.png | images/0000/00008107_3.png | images/0000/00008107_1.png
00008108,5,1,images/0000/00008108_0.png | images/0000/00008108_1.png | images/0000/00008108_2.png | images/0000/00008108_3.png | images/0000/00008108_4.png
00008132,5,1,images/0000/00008132_4.png | images/0000/00008132_3.png | images/0000/00008132_0.png | images/0000/00008132_1.png | images/0000/00008132_2.png
00008136,5,1,images/0000/00008136_3.png | images/0000/00008136_0.png | images/0000/00008136_4.png | images/0000/00008136_1.png | images/0000/00008136_2.png
00008163,5,1,images/0000/00008163_4.png | images/0000/00008163_0.png | images/0000/00008163_1.png | images/0000/00008163_2.png | images/0000/00008163_3.png
00008231,5,1,images/0000/00008231_1.png | images/0000/00008231_3.png | images/0000/00008231_0.png | images/0000/00008231_2.png | images/0000/00008231_4.png
00008277,5,1,images/0000/00008277_0.png | images/0000/00008277_1.png | images/0000/00008277_2.png | images/0000/00008277_3.png | images/0000/00008277_4.png
00008298,5,1,images/0000/00008298_1.png | images/0000/00008298_3.png | images/0000/00008298_0.png | images/0000/00008298_2.png | images/0000/00008298_4.png
00008299,5,1,images/0000/00008299_2.png | images/0000/00008299_4.png | images/0000/00008299_0.png | images/0000/00008299_3.png | images/0000/00008299_1.png
00008301,5,1,images/0000/00008301_4.png | images/0000/00008301_0.png | images/0000/00008301_2.png | images/0000/00008301_3.png | images/0000/00008301_1.png
00008303,5,1,images/0000/00008303_0.png | images/0000/00008303_1.png | images/0000/00008303_3.png | images/0000/00008303_2.png | images/0000/00008303_4.png
00008320,5,1,images/0000/00008320_2.png | images/0000/00008320_3.png | images/0000/00008320_0.png | images/0000/00008320_4.png | images/0000/00008320_1.png
00008327,5,1,images/0000/00008327_2.png | images/0000/00008327_3.png | images/0000/00008327_0.png | images/0000/00008327_1.png | images/0000/00008327_4.png
00008329,5,1,images/0000/00008329_4.png | images/0000/00008329_2.png | images/0000/00008329_0.png | images/0000/00008329_1.png | images/0000/00008329_3.png
00008391,5,1,images/0000/00008391_0.png | images/0000/00008391_3.png | images/0000/00008391_1.png | images/0000/00008391_4.png | images/0000/00008391_2.png
00008392,5,1,images/0000/00008392_0.png | images/0000/00008392_1.png | images/0000/00008392_3.png | images/0000/00008392_4.png | images/0000/00008392_2.png
00008393,5,1,images/0000/00008393_0.png | images/0000/00008393_4.png | images/0000/00008393_1.png | images/0000/00008393_3.png | images/0000/00008393_2.png
00008395,5,1,images/0000/00008395_1.png | images/0000/00008395_3.png | images/0000/00008395_4.png | images/0000/00008395_0.png | images/0000/00008395_2.png
00008396,5,1,images/0000/00008396_0.png | images/0000/00008396_2.png | images/0000/00008396_3.png | images/0000/00008396_1.png | images/0000/00008396_4.png
00008397,5,1,images/0000/00008397_2.png | images/0000/00008397_0.png | images/0000/00008397_1.png | images/0000/00008397_3.png | images/0000/00008397_4.png
00008398,5,1,images/0000/00008398_4.png | images/0000/00008398_3.png | images/0000/00008398_0.png | images/0000/00008398_1.png | images/0000/00008398_2.png
00008418,5,1,images/0000/00008418_0.png | images/0000/00008418_3.png | images/0000/00008418_4.png | images/0000/00008418_1.png | images/0000/00008418_2.png
00008453,5,1,images/0000/00008453_1.png | images/0000/00008453_0.png | images/0000/00008453_2.png | images/0000/00008453_3.png | images/0000/00008453_4.png
00008522,5,1,images/0000/00008522_2.png | images/0000/00008522_0.png | images/0000/00008522_1.png | images/0000/00008522_3.png | images/0000/00008522_4.png
00008538,5,1,images/0000/00008538_0.png | images/0000/00008538_3.png | images/0000/00008538_2.png | images/0000/00008538_4.png | images/0000/00008538_1.png
00008549,5,1,images/0000/00008549_0.png | images/0000/00008549_4.png | images/0000/00008549_1.png | images/0000/00008549_2.png | images/0000/00008549_3.png
00008566,5,1,images/0000/00008566_1.png | images/0000/00008566_4.png | images/0000/00008566_3.png | images/0000/00008566_0.png | images/0000/00008566_2.png
00008609,5,1,images/0000/00008609_4.png | images/0000/00008609_0.png | images/0000/00008609_2.png | images/0000/00008609_3.png | images/0000/00008609_1.png
00008629,5,1,images/0000/00008629_1.png | images/0000/00008629_2.png | images/0000/00008629_3.png | images/0000/00008629_4.png | images/0000/00008629_0.png
00008655,5,1,images/0000/00008655_3.png | images/0000/00008655_4.png | images/0000/00008655_0.png | images/0000/00008655_2.png | images/0000/00008655_1.png
00008657,5,1,images/0000/00008657_1.png | images/0000/00008657_2.png | images/0000/00008657_3.png | images/0000/00008657_0.png | images/0000/00008657_4.png
00008736,5,1,images/0000/00008736_2.png | images/0000/00008736_0.png | images/0000/00008736_1.png | images/0000/00008736_3.png | images/0000/00008736_4.png
00008782,5,1,images/0000/00008782_0.png | images/0000/00008782_1.png | images/0000/00008782_2.png | images/0000/00008782_4.png | images/0000/00008782_3.png
00008830,5,1,images/0000/00008830_2.png | images/0000/00008830_1.png | images/0000/00008830_3.png | images/0000/00008830_0.png | images/0000/00008830_4.png
00008841,5,1,images/0000/00008841_3.png | images/0000/00008841_0.png | images/0000/00008841_1.png | images/0000/00008841_2.png | images/0000/00008841_4.png
00008897,5,1,images/0000/00008897_3.png | images/0000/00008897_0.png | images/0000/00008897_1.png | images/0000/00008897_4.png | images/0000/00008897_2.png
00008898,5,1,images/0000/00008898_4.png | images/0000/00008898_3.png | images/0000/00008898_0.png | images/0000/00008898_1.png | images/0000/00008898_2.png
00008905,5,1,images/0000/00008905_3.png | images/0000/00008905_2.png | images/0000/00008905_4.png | images/0000/00008905_0.png | images/0000/00008905_1.png
00008906,5,1,images/0000/00008906_1.png | images/0000/00008906_3.png | images/0000/00008906_2.png | images/0000/00008906_0.png | images/0000/00008906_4.png
00008929,5,1,images/0000/00008929_0.png | images/0000/00008929_1.png | images/0000/00008929_2.png | images/0000/00008929_4.png | images/0000/00008929_3.png
00008936,5,1,images/0000/00008936_4.png | images/0000/00008936_2.png | images/0000/00008936_0.png | images/0000/00008936_1.png | images/0000/00008936_3.png
00008950,5,1,images/0000/00008950_2.png | images/0000/00008950_4.png | images/0000/00008950_0.png | images/0000/00008950_1.png | images/0000/00008950_3.png
00009016,5,1,images/0000/00009016_1.png | images/0000/00009016_0.png | images/0000/00009016_2.png | images/0000/00009016_3.png | images/0000/00009016_4.png
00009029,5,1,images/0000/00009029_4.png | images/0000/00009029_2.png | images/0000/00009029_1.png | images/0000/00009029_0.png | images/0000/00009029_3.png
00009038,5,1,images/0000/00009038_0.png | images/0000/00009038_2.png | images/0000/00009038_3.png | images/0000/00009038_4.png | images/0000/00009038_1.png
00009068,5,1,images/0000/00009068_2.png | images/0000/00009068_4.png | images/0000/00009068_1.png | images/0000/00009068_0.png | images/0000/00009068_3.png
00009180,5,1,images/0000/00009180_2.png | images/0000/00009180_0.png | images/0000/00009180_1.png | images/0000/00009180_3.png | images/0000/00009180_4.png
00009183,5,1,images/0000/00009183_0.png | images/0000/00009183_4.png | images/0000/00009183_3.png | images/0000/00009183_1.png | images/0000/00009183_2.png
00009186,5,1,images/0000/00009186_3.png | images/0000/00009186_1.png | images/0000/00009186_2.png | images/0000/00009186_0.png | images/0000/00009186_4.png
00009233,5,1,images/0000/00009233_1.png | images/0000/00009233_4.png | images/0000/00009233_2.png | images/0000/00009233_3.png | images/0000/00009233_0.png
00009318,5,1,images/0000/00009318_0.png | images/0000/00009318_4.png | images/0000/00009318_1.png | images/0000/00009318_3.png | images/0000/00009318_2.png
00009319,5,1,images/0000/00009319_2.png | images/0000/00009319_4.png | images/0000/00009319_1.png | images/0000/00009319_0.png | images/0000/00009319_3.png
00009321,5,1,images/0000/00009321_2.png | images/0000/00009321_3.png | images/0000/00009321_4.png | images/0000/00009321_1.png | images/0000/00009321_0.png
00009363,5,1,images/0000/00009363_0.png | images/0000/00009363_3.png | images/0000/00009363_1.png | images/0000/00009363_4.png | images/0000/00009363_2.png
00009370,5,1,images/0000/00009370_3.png | images/0000/00009370_4.png | images/0000/00009370_1.png | images/0000/00009370_2.png | images/0000/00009370_0.png
00009373,5,1,images/0000/00009373_2.png | images/0000/00009373_3.png | images/0000/00009373_4.png | images/0000/00009373_0.png | images/0000/00009373_1.png
00009376,5,1,images/0000/00009376_1.png | images/0000/00009376_3.png | images/0000/00009376_0.png | images/0000/00009376_2.png | images/0000/00009376_4.png
